season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2022,CB,13764,"Johnson, Taron",BUF,1,0003,Gride,2022-03-01,2022-03-10,ROLLOVER_BASELINE,FREE_AGENT,,,0003,Gride,,CL 1|,2026-04-21 22:14:21
2022,CB,13764,"Johnson, Taron",BUF,2,0012,Hawks,2022-12-22,2023-01-02,ADDDROP:BBID,SEASON_END,,,0003,Gride,,CL 1|,2026-04-21 22:14:21
2023,CB,13764,"Johnson, Taron",BUF,1,0012,Hawks,2023-03-01,2023-03-18,ROLLOVER_BASELINE,ADDDROP:FREE_AGENT,,,0012,Hawks,,CL 1,2026-04-21 22:14:25
2025,CB,13764,"Johnson, Taron",BUF,1,0008,Real Deal Creel,2025-03-01,2025-02-18,ROLLOVER_BASELINE,FREE_AGENT,,,0008,Real Deal Creel,,CL 1|,2026-04-21 22:14:34
2025,CB,16350,"Jones, Jaylon",IND,1,0012,Hawks,2025-03-01,2025-02-18,ROLLOVER_BASELINE,ADDDROP:FREE_AGENT,,,0012,Hawks,,CL 1|,2026-04-21 22:14:34
2023,CB,15868,"Jones, Marcus",NEP,1,0004,Pure Greatness,2023-03-01,2023-12-31,ROLLOVER_BASELINE,SEASON_END,0004,Pure Greatness,0004,Pure Greatness,CL 3| TCV 3K| AAV 1K|,CL 3| TCV 3K| AAV 1K|,2026-04-21 22:14:25
2024,CB,15868,"Jones, Marcus",NEP,1,0004,Pure Greatness,2024-03-01,2024-03-06,ROLLOVER_BASELINE,FREE_AGENT,,,0004,Pure Greatness,,CL 3| TCV 3K| AAV 1K|,2026-04-21 22:14:29
2024,CB,15868,"Jones, Marcus",NEP,2,0012,Hawks,2024-11-23,2024-12-30,ADDDROP:BBID,SEASON_END,,,0004,Pure Greatness,,CL 3| TCV 3K| AAV 1K|,2026-04-21 22:14:29
2025,CB,15868,"Jones, Marcus",NEP,1,0012,Hawks,2025-03-01,2025-12-29,ROLLOVER_BASELINE,SEASON_END,0012,Hawks,0012,Hawks,"CL 3| TCV 3K| AAV 1K| Y1-1, Y2-1, Y3-1","CL 3| TCV 3K| AAV 1K| Y1-1, Y2-1, Y3-1",2026-04-21 22:14:34
2020,CB,8265,"Joseph, Johnathan",HOU,1,0009,C-Town Chivalry,2020-03-01,2020-03-27,ROLLOVER_BASELINE,FREE_AGENT,,,0009,C-Town Chivalry,,,2026-04-21 22:14:12
2017,CB,13232,"King, Desmond",LAC,1,0001,Ulterior Warrior,2017-03-01,2017-12-25,WEEK1_SNAPSHOT,SEASON_END,0001,Ulterior Warrior,,,,,2026-04-21 22:13:59
2018,CB,13232,"King, Desmond",LAC,1,0001,Ulterior Warrior,2018-03-01,2018-09-19,ROLLOVER_BASELINE,ADDDROP:BBID,0001,Ulterior Warrior,0001,Ulterior Warrior,"FL Restructured Ext. Bash '19 & '20 [10K,7K,2K] (AAV 3K, 8K, 8K)",,2026-04-21 22:14:02
2018,CB,13232,"King, Desmond",LAC,2,0002,The Bash Bros,2018-11-10,2018-12-24,ADDDROP:BBID,SEASON_END,0001,Ulterior Warrior,0001,Ulterior Warrior,"FL Restructured Ext. Bash '19 & '20 [10K,7K,2K] (AAV 3K, 8K, 8K)",,2026-04-21 22:14:02
