season,player_name,event_type,event_source,event_date,team_name,salary,contract_year,contract_status,contract_info,inferred_contract_info,contract_length,tcv,aav,position_filter,player_id,nfl_team,event_seq,event_time,franchise_id,event_detail,snapshot_week,snapshot_source,year_values_json,extension_flag,restructure_flag,mym_flag,post_add_multi_year_flag,post_add_multi_year_reason,generated_at_utc
2018,,ACQUIRE,ADDDROP:BBID,2018-09-20,Pure Greatness,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,10789,,3,09:00:00,0004,salary=1000|default_1yr,3,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,ACQUIRE,ADDDROP:BBID,2018-09-23,C-Town Chivalry,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,11965,,1,09:00:00,0009,salary=1000|default_1yr,3,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,ACQUIRE,ADDDROP:FREE_AGENT,2018-09-23,Good in Da Hood,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,12775,,1,14:16:46,0006,salary=1000|default_1yr,3,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,ACQUIRE,ADDDROP:BBID,2018-09-26,The Bash Bros,4000,1,ADD_DEFAULT_1YR,,CL 1| TCV 4K| AAV 4K| Y1-4K| Default Add,1,4000,4000,CB,13738,,1,09:00:00,0002,salary=4000|default_1yr,3,schedule,"{""Y1"":4000}",0,0,0,0,,2026-04-21 22:14:06
2018,,DROP,ADDDROP:BBID,2018-09-26,Good in Da Hood,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,12775,,2,09:00:00,0006,,3,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,DROP,ADDDROP:BBID,2018-10-03,Pure Greatness,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,10789,,4,09:00:00,0004,,4,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,ACQUIRE,ADDDROP:BBID,2018-10-06,Ulterior Warrior,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,13778,,1,09:00:00,0001,salary=1000|default_1yr,5,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,ACQUIRE,ADDDROP:FREE_AGENT,2018-10-14,Ulterior Warrior,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,12268,,1,10:13:50,0001,salary=1000|default_1yr,6,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,DROP,ADDDROP:FREE_AGENT,2018-10-14,Ulterior Warrior,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,12268,,2,11:21:03,0001,,6,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,DROP,ADDDROP:FREE_AGENT,2018-10-14,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,12938,,2,11:41:47,0003,,6,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,ACQUIRE,ADDDROP:BBID,2018-10-17,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,12938,,3,09:00:00,0003,salary=1000|default_1yr,6,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,ACQUIRE,ADDDROP:BBID,2018-10-18,Ulterior Warrior,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,10777,,1,09:00:00,0001,salary=1000|default_1yr,7,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,ACQUIRE,ADDDROP:BBID,2018-10-18,Sex Manther,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,12716,,1,09:00:00,0007,salary=1000|default_1yr,7,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,ACQUIRE,ADDDROP:BBID,2018-10-20,C-Town Chivalry,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,12760,,1,09:00:00,0009,salary=1000|default_1yr,7,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,DROP,ADDDROP:BBID,2018-10-24,C-Town Chivalry,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,11965,,2,09:00:00,0009,,7,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:06
2018,,ACQUIRE,ADDDROP:BBID,2018-10-28,Blake Bombers,2000,1,ADD_DEFAULT_1YR,,CL 1| TCV 2K| AAV 2K| Y1-2K| Default Add,1,2000,2000,CB,10260,,1,09:00:00,0010,salary=2000|default_1yr,8,schedule,"{""Y1"":2000}",0,0,0,0,,2026-04-21 22:14:06
