season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2019,DT,12305,,,3,0002,The Bash Bros,2019-11-10,2019-11-27,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:11:56
2019,DT,12740,,,1,0010,Blake Bombers,2019-11-16,2019-11-21,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:11:56
2019,DT,11872,,,1,0008,#BLM,2019-11-20,2019-11-27,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:11:56
2019,DT,11283,,,1,0005,Run CMC,2019-12-01,2019-12-03,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:11:56
2019,DT,12305,,,4,0005,Run CMC,2019-12-04,2019-12-10,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:11:56
2019,DT,11283,,,2,0009,C-Town Chivalry,2019-12-11,2019-12-23,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:11:56
2019,DT,13265,,,2,0002,The Bash Bros,2019-12-14,2019-12-18,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:11:56
2020,DT,13208,,,1,0004,Pure Greatness,2020-08-25,2020-03-24,AUCTION:FreeAgent,FREE_AGENT,,,,,,,2026-04-21 22:12:03
2020,DT,13208,,,2,0004,Pure Greatness,2020-08-25,2020-09-02,AUCTION:FreeAgent,TRADE,,,,,,,2026-04-21 22:12:03
2020,DT,13208,,,3,0002,The Bash Bros,2020-09-02,2020-09-05,TRADE,ADDDROP:BBID,,,,,,,2026-04-21 22:12:03
2020,DT,13208,,,4,0009,C-Town Chivalry,2020-10-04,2020-10-10,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:12:03
2020,DT,9815,,,1,0004,Pure Greatness,2020-10-08,2020-10-14,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:03
2020,DT,13208,,,5,0004,Pure Greatness,2020-10-14,2020-10-28,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:03
2020,DT,9815,,,2,0002,The Bash Bros,2020-10-28,2020-11-08,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:03
2020,DT,13208,,,6,0002,The Bash Bros,2020-11-08,2020-11-13,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:03
2020,DT,10762,,,1,0009,C-Town Chivalry,2020-11-11,2020-12-06,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:03
2020,DT,11793,,,1,0003,Gride,2020-11-18,2020-12-03,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:03
2020,DT,13208,,,7,0004,Pure Greatness,2020-11-22,2020-12-20,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:03
2020,DT,12782,,,1,0006,Good in Da Hood,2020-11-25,2020-12-02,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:03
2020,DT,12083,,,1,0008,#BLM,2020-12-02,2020-12-06,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:03
2020,DT,13723,,,1,0006,Good in Da Hood,2020-12-24,2020-12-28,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:03
2021,DT,12952,,,1,0004,Pure Greatness,2021-09-16,2021-09-25,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:16
2021,DT,12764,,,1,0003,Gride,2021-09-23,2021-12-09,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:16
2021,DT,12700,,,1,0004,Pure Greatness,2021-10-14,2021-11-07,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:16
2021,DT,13810,,,1,0006,Good in Da Hood,2021-10-15,2021-12-29,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:12:16
2021,DT,13265,,,1,0008,#BLM,2021-11-04,2021-11-11,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:16
2021,DT,13265,,,2,0002,The Bash Bros,2021-11-18,2021-11-24,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:12:16
2021,DT,13265,,,3,0012,Hawks,2021-12-04,2022-01-03,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:16
2021,DT,13332,,,1,0003,Gride,2021-12-09,2022-01-03,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:16
2021,DT,13317,,,1,0001,Ulterior Warrior,2021-12-23,2021-12-30,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:16
2021,DT,12764,,,2,0010,Blake Bombers,2021-12-23,2022-01-03,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:16
2022,DT,13208,,,1,0006,Good in Da Hood,2022-09-15,2023-01-02,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:21
2022,DT,12305,,,1,0010,Blake Bombers,2022-10-09,2023-01-02,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:12:21
2022,DT,13748,,,1,0012,Hawks,2022-10-13,2022-10-18,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:21
2022,DT,14153,,,1,0003,Gride,2022-10-14,2022-11-03,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:21
2022,DT,14159,,,1,0004,Pure Greatness,2022-10-16,2022-10-16,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:21
2022,DT,14159,,,2,0012,Hawks,2022-10-20,2022-10-27,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:21
2022,DT,13742,,,1,0008,#BLM,2022-10-21,2022-10-27,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:21
2022,DT,14897,,,1,0007,Sex Manther,2022-10-21,2022-12-03,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:12:21
2022,DT,13298,,,1,0004,Pure Greatness,2022-10-28,2022-12-11,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:21
2022,DT,13748,,,2,0002,The Bash Bros,2022-10-29,2022-10-29,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:21
2022,DT,14153,,,2,0001,Ulterior Warrior,2022-11-06,2022-11-10,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:12:21
2022,DT,14153,,,3,0011,Cleon Ca$h,2022-11-12,2023-01-02,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:21
2022,DT,14159,,,3,0004,Pure Greatness,2022-12-01,2023-01-02,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:21
2022,DT,13692,,,1,0011,Cleon Ca$h,2022-12-11,2022-12-17,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:21
2022,DT,13298,,,2,0005,Run CMC,2022-12-16,2023-01-02,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:21
2023,DT,14897,,,1,0003,Gride,2023-09-14,2023-10-12,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:28
